workerid	rt	name	item	gender	sentence	item_type	response	slide_number_in_experiment	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes	evidence	evidence_type	evidence_subtype	evidence_type_greg	evidence_subtype_greg
35	69137	Frank	sun	M	It's probably sunny out.	probably	0.23	3	english	1	Female	29	none	Yes	3	Windows	667	1067	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3FE7TXL1LIMCAQ6MM561R4GP6IPQ25	35	Submitted	Thu Nov 27 08:33:33 PST 2014	Mon Nov 24 08:27:56 PST 2014	Mon Nov 24 08:33:33 PST 2014						[]	{}	5.529116667	'he received limited information from somewhere'	reportative		reportative	
35	60968	Kenneth	rain	M	I think it's raining.	think	0.44	4	english	1	Female	29	none	Yes	3	Windows	667	1067	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3FE7TXL1LIMCAQ6MM561R4GP6IPQ25	35	Submitted	Thu Nov 27 08:33:33 PST 2014	Mon Nov 24 08:27:56 PST 2014	Mon Nov 24 08:33:33 PST 2014						[]	{}	5.529116667	'he has some indicator or tidbit'	reportative		reportative	
35	24487	Mark	dog	M	The neighbor's dog is barking.	bare	1	5	english	1	Female	29	none	Yes	3	Windows	667	1067	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3FE7TXL1LIMCAQ6MM561R4GP6IPQ25	35	Submitted	Thu Nov 27 08:33:33 PST 2014	Mon Nov 24 08:27:56 PST 2014	Mon Nov 24 08:33:33 PST 2014						[]	{}	5.529116667	'he heard the dog barking'	perceptual	hearing	perceptual	
35	30993	Deborah	dinner	F	I know dinner is ready.	know	1	6	english	1	Female	29	none	Yes	3	Windows	667	1067	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3FE7TXL1LIMCAQ6MM561R4GP6IPQ25	35	Submitted	Thu Nov 27 08:33:33 PST 2014	Mon Nov 24 08:27:56 PST 2014	Mon Nov 24 08:33:33 PST 2014						[]	{}	5.529116667	'she has seen dinner '	perceptual	seeing	perceptual	
35	42117	Emma	coffee	F	The coffee might be cold.	might	0.49	7	english	1	Female	29	none	Yes	3	Windows	667	1067	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3FE7TXL1LIMCAQ6MM561R4GP6IPQ25	35	Submitted	Thu Nov 27 08:33:33 PST 2014	Mon Nov 24 08:27:56 PST 2014	Mon Nov 24 08:33:33 PST 2014						[]	{}	5.529116667	'she is aware that coffee was made some time ago'	inferential		inferential	
35	46166	Daniel	train	M	The train must be late.	must	0.47	8	english	1	Female	29	none	Yes	3	Windows	667	1067	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3FE7TXL1LIMCAQ6MM561R4GP6IPQ25	35	Submitted	Thu Nov 27 08:33:33 PST 2014	Mon Nov 24 08:27:56 PST 2014	Mon Nov 24 08:33:33 PST 2014						[]	{}	5.529116667	'Daniel has been waiting and he has received no indication that the train has arrived'	perceptual	experience	reportative	
36	67839	Mary	dinner	F	Dinner is probably ready.	probably	0.69	3	English	2	Male	33		Yes	3	Windows	800	1280	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3DI28L7YXADGO2YLUABNS4H6V9O1EO	36	Submitted	Thu Nov 27 08:33:51 PST 2014	Mon Nov 24 08:29:25 PST 2014	Mon Nov 24 08:33:51 PST 2014						[]	{}	4.377283333	'She saw the preparations before walking into my office.'	perceptual	experience	perceptual	
36	26658	Cynthia	sun	F	It's sunny out.	bare	1	4	English	2	Male	33		Yes	3	Windows	800	1280	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3DI28L7YXADGO2YLUABNS4H6V9O1EO	36	Submitted	Thu Nov 27 08:33:51 PST 2014	Mon Nov 24 08:29:25 PST 2014	Mon Nov 24 08:33:51 PST 2014						[]	{}	4.377283333	'She was outside before coming into my office.'	perceptual	experience	perceptual	
36	36409	Emily	rain	F	It must be raining.	must	0.7	5	English	2	Male	33		Yes	3	Windows	800	1280	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3DI28L7YXADGO2YLUABNS4H6V9O1EO	36	Submitted	Thu Nov 27 08:33:51 PST 2014	Mon Nov 24 08:29:25 PST 2014	Mon Nov 24 08:33:51 PST 2014						[]	{}	4.377283333	'She might have seen people with wet clothing coming in.'	inferential		inferential	
36	37479	Emma	train	F	I think the train is late.	think	0.59	6	English	2	Male	33		Yes	3	Windows	800	1280	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3DI28L7YXADGO2YLUABNS4H6V9O1EO	36	Submitted	Thu Nov 27 08:33:51 PST 2014	Mon Nov 24 08:29:25 PST 2014	Mon Nov 24 08:33:51 PST 2014						[]	{}	4.377283333	She probably hasn't seen people that normally commute by train.	inferential		inferential	
36	34897	Lisa	dog	F	The neighbor's dog might be barking.	might	0.41	7	English	2	Male	33		Yes	3	Windows	800	1280	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3DI28L7YXADGO2YLUABNS4H6V9O1EO	36	Submitted	Thu Nov 27 08:33:51 PST 2014	Mon Nov 24 08:29:25 PST 2014	Mon Nov 24 08:33:51 PST 2014						[]	{}	4.377283333	I think she's just wildly guessing.	neg		neg	
36	22281	Helen	coffee	F	I know the coffee is cold.	know	1	8	English	2	Male	33		Yes	3	Windows	800	1280	Firefox	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3DI28L7YXADGO2YLUABNS4H6V9O1EO	36	Submitted	Thu Nov 27 08:33:51 PST 2014	Mon Nov 24 08:29:25 PST 2014	Mon Nov 24 08:33:51 PST 2014						[]	{}	4.377283333	'She probably just had some coffee.'	perceptual	experience	perceptual	
37	21798	Ryan	train	M	The train is late.	bare	0.79	3	English	2	Female	44		Yes	1	Windows	1080	1920	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3RKNTXVS3MXUQOES1NS3UJYIMEZA4E	37	Submitted	Thu Nov 27 08:34:12 PST 2014	Mon Nov 24 08:26:08 PST 2014	Mon Nov 24 08:34:12 PST 2014						[]	{}	3.053533333	'He was waiting for it'	perceptual	experience	perceptual	
37	37031	James	coffee	M	The coffee must be cold.	must	0.49	4	English	2	Female	44		Yes	1	Windows	1080	1920	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3RKNTXVS3MXUQOES1NS3UJYIMEZA4E	37	Submitted	Thu Nov 27 08:34:12 PST 2014	Mon Nov 24 08:26:08 PST 2014	Mon Nov 24 08:34:12 PST 2014						[]	{}	3.053533333	He thinks it might be cold. He isn't sure	neg		inferential	
37	26424	Justin	sun	M	I think it's sunny out.	think	0.38	5	English	2	Female	44		Yes	1	Windows	1080	1920	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3RKNTXVS3MXUQOES1NS3UJYIMEZA4E	37	Submitted	Thu Nov 27 08:34:12 PST 2014	Mon Nov 24 08:26:08 PST 2014	Mon Nov 24 08:34:12 PST 2014						[]	{}	3.053533333	'He checked his weather app'	reportative		reportative	
37	33397	Stephanie	dog	F	The neighbor's dog is probably barking.	probably	0.47	6	English	2	Female	44		Yes	1	Windows	1080	1920	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3RKNTXVS3MXUQOES1NS3UJYIMEZA4E	37	Submitted	Thu Nov 27 08:34:12 PST 2014	Mon Nov 24 08:26:08 PST 2014	Mon Nov 24 08:34:12 PST 2014						[]	{}	3.053533333	'Someone noticed a correlation between an event and the dog barking'	inferential		inferential	
37	17122	Jessica	dinner	F	Dinner might be ready.	might	0.66	7	English	2	Female	44		Yes	1	Windows	1080	1920	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3RKNTXVS3MXUQOES1NS3UJYIMEZA4E	37	Submitted	Thu Nov 27 08:34:12 PST 2014	Mon Nov 24 08:26:08 PST 2014	Mon Nov 24 08:34:12 PST 2014						[]	{}	3.053533333	'she knew what time dinner was supposed to be ready'	inferential		inferential	
37	13809	Emily	rain	F	I know it's raining.	know	0.91	8	English	2	Female	44		Yes	1	Windows	1080	1920	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3RKNTXVS3MXUQOES1NS3UJYIMEZA4E	37	Submitted	Thu Nov 27 08:34:12 PST 2014	Mon Nov 24 08:26:08 PST 2014	Mon Nov 24 08:34:12 PST 2014						[]	{}	3.053533333	'She saw it for herself'	perceptual	seeing	perceptual	
38	22227	Justin	dog	M	The neighbor's dog might be barking.	might	0	3	english	1	Male	28		Yes	3	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3G5F9DBFOPW8UO5LRP3IKVLZCTNHV9	38	Submitted	Thu Nov 27 08:34:40 PST 2014	Mon Nov 24 08:30:53 PST 2014	Mon Nov 24 08:34:40 PST 2014						[]	{}	1.521133333	"He doesn't, it's impossible"	neg		neg	
38	9960	Amy	dinner	F	Dinner must be ready.	must	0.64	4	english	1	Male	28		Yes	3	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3G5F9DBFOPW8UO5LRP3IKVLZCTNHV9	38	Submitted	Thu Nov 27 08:34:40 PST 2014	Mon Nov 24 08:30:53 PST 2014	Mon Nov 24 08:34:40 PST 2014						[]	{}	1.521133333	'she smells it'	perceptual	smelling	perceptual	
38	9286	Brenda	train	F	I think the train is late.	think	0	5	english	1	Male	28		Yes	3	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3G5F9DBFOPW8UO5LRP3IKVLZCTNHV9	38	Submitted	Thu Nov 27 08:34:40 PST 2014	Mon Nov 24 08:30:53 PST 2014	Mon Nov 24 08:34:40 PST 2014						[]	{}	1.521133333	"she doesn't, she can't see it"	neg		neg	
38	14914	Joshua	sun	M	It's sunny out.	bare	0.22	6	english	1	Male	28		Yes	3	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3G5F9DBFOPW8UO5LRP3IKVLZCTNHV9	38	Submitted	Thu Nov 27 08:34:40 PST 2014	Mon Nov 24 08:30:53 PST 2014	Mon Nov 24 08:34:40 PST 2014						[]	{}	1.521133333	'he just came from outside?'	perceptual_uncertain		perceptual	
38	10789	Mary	coffee	F	I know the coffee is cold.	know	0.88	7	english	1	Male	28		Yes	3	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3G5F9DBFOPW8UO5LRP3IKVLZCTNHV9	38	Submitted	Thu Nov 27 08:34:40 PST 2014	Mon Nov 24 08:30:53 PST 2014	Mon Nov 24 08:34:40 PST 2014						[]	{}	1.521133333	'she just got coffee'	perceptual	experience	perceptual	
38	6609	James	rain	M	It's probably raining.	probably	0.47	8	english	1	Male	28		Yes	3	Windows	768	1366	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3G5F9DBFOPW8UO5LRP3IKVLZCTNHV9	38	Submitted	Thu Nov 27 08:34:40 PST 2014	Mon Nov 24 08:30:53 PST 2014	Mon Nov 24 08:34:40 PST 2014						[]	{}	1.521133333	'came from outside'	perceptual	experience	perceptual	
39	38178	Elizabeth	dinner	F	Dinner might be ready.	might	0.4	3	English	2	Male	22		Yes	1	Windows	1024	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3R2PKQ87NW7P0WMWJFKCXB31LDPIML	39	Submitted	Thu Nov 27 08:35:03 PST 2014	Mon Nov 24 08:27:33 PST 2014	Mon Nov 24 08:35:03 PST 2014						[]	{}	2.7825	'She might have smelled something'	perceptual_uncertain	smelling	inferential	
39	15258	Jerry	sun	M	I know it's sunny out.	know	1	4	English	2	Male	22		Yes	1	Windows	1024	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3R2PKQ87NW7P0WMWJFKCXB31LDPIML	39	Submitted	Thu Nov 27 08:35:03 PST 2014	Mon Nov 24 08:27:33 PST 2014	Mon Nov 24 08:35:03 PST 2014						[]	{}	2.7825	'He looked out a window'	perceptual	seeing	perceptual	
39	21647	Jacob	coffee	M	I think the coffee is cold.	think	0.71	5	English	2	Male	22		Yes	1	Windows	1024	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3R2PKQ87NW7P0WMWJFKCXB31LDPIML	39	Submitted	Thu Nov 27 08:35:03 PST 2014	Mon Nov 24 08:27:33 PST 2014	Mon Nov 24 08:35:03 PST 2014						[]	{}	2.7825	'He may have noticed the coffee had been sitting for awhile'	inferential_uncertain		inferential	
39	22024	Christopher	dog	M	The neighbor's dog is probably barking.	probably	0.47	6	English	2	Male	22		Yes	1	Windows	1024	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3R2PKQ87NW7P0WMWJFKCXB31LDPIML	39	Submitted	Thu Nov 27 08:35:03 PST 2014	Mon Nov 24 08:27:33 PST 2014	Mon Nov 24 08:35:03 PST 2014						[]	{}	2.7825	'He might be assuming based on previous experiences'	inferential_uncertain		inferential	
39	33033	Linda	train	F	The train is late.	bare	0.98	7	English	2	Male	22		Yes	1	Windows	1024	1280	Chrome	373L46LKP65NJZ85QJNU6FUDVGYJK5	36R4ILE2G9301YUKU0YTY5FL2Q6HFL	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.40 	Mon Nov 24 08:24:49 PST 2014	60	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Thu Nov 27 08:24:49 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP65NJZ85QJNU6FUDVGYJK5	3R2PKQ87NW7P0WMWJFKCXB31LDPIML	39	Submitted	Thu Nov 27 08:35:03 PST 2014	Mon Nov 24 08:27:33 PST 2014	Mon Nov 24 08:35:03 PST 2014						[]	{}	2.7825	'She might be keeping an eye on it somehow or might be looking at a website to see the times for it'	perceptual_uncertain		reportative	
